tanggal,harga
2021-09-24,10000.0
2021-09-25,10000.0
2021-09-26,11000.0
2021-09-27,12000.0
2021-09-28,12000.0
2021-09-29,12000.0
2021-09-30,12000.0
2021-10-01,12000.0
2021-10-02,12000.0
2021-10-03,15500.0
2021-10-04,19000.0
2021-10-05,19000.0
2021-10-06,24000.0
2021-10-07,24000.0
2021-10-08,24000.0
2021-10-09,24000.0
2021-10-10,24000.0
2021-10-11,24000.0
2021-10-12,24000.0
2021-10-13,24000.0
2021-10-14,24000.0
2021-10-15,24000.0
2021-10-16,24000.0
2021-10-17,24000.0
2021-10-18,24000.0
2021-10-19,24000.0
2021-10-20,24000.0
2021-10-21,24000.0
2021-10-22,24000.0
2021-10-23,25000.0
2021-10-24,26000.0
2021-10-25,26000.0
2021-10-26,26000.0
2021-10-27,26000.0
2021-10-28,26000.0
2021-10-29,26000.0
2021-10-30,27000.0
2021-10-31,28000.0
2021-11-01,28000.0
2021-11-02,28000.0
2021-11-03,28000.0
2021-11-04,32000.0
2021-11-05,32000.0
2021-11-06,32000.0
2021-11-07,32000.0
2021-11-08,32000.0
2021-11-09,32000.0
2021-11-10,32000.0
2021-11-11,32000.0
2021-11-12,32000.0
2021-11-13,32000.0
2021-11-14,32000.0
2021-11-15,32000.0
2021-11-16,32000.0
2021-11-17,32000.0
2021-11-18,32000.0
2021-11-19,32000.0
2021-11-20,32000.0
2021-11-21,31000.0
2021-11-22,30000.0
2021-11-23,30000.0
2021-11-24,30000.0
2021-11-25,30000.0
2021-11-26,30000.0
2021-11-27,32000.0
2021-11-28,31000.0
2021-11-29,30000.0
2021-11-30,30000.0
2021-12-01,30000.0
2021-12-02,30000.0
2021-12-03,30000.0
2021-12-04,32000.0
2021-12-05,31000.0
2021-12-06,32000.0
2021-12-07,32000.0
2021-12-08,32000.0
2021-12-09,32000.0
2021-12-10,32000.0
2021-12-11,32000.0
2021-12-12,32000.0
2021-12-13,32000.0
2021-12-14,35000.0
2021-12-15,35000.0
2021-12-16,35000.0
2021-12-17,35000.0
2021-12-18,35000.0
2021-12-19,35000.0
2021-12-20,35000.0
2021-12-21,35000.0
2021-12-22,35000.0
2021-12-23,35000.0
2021-12-24,35000.0
2021-12-25,35000.0
2021-12-26,35000.0
2021-12-27,35000.0
2021-12-28,35000.0
2021-12-29,35000.0
2021-12-30,35000.0
2021-12-31,35000.0
2022-01-01,35000.0
2022-01-02,31000.0
2022-01-03,27000.0
2022-01-04,27000.0
2022-01-05,25000.0
2022-01-06,20000.0
2022-01-07,20000.0
2022-01-08,20000.0
2022-01-09,19000.0
2022-01-10,15000.0
2022-01-11,15000.0
2022-01-12,15000.0
2022-01-13,15000.0
2022-01-14,15000.0
2022-01-15,20000.0
2022-01-16,19000.0
2022-01-17,18000.0
2022-01-18,18000.0
2022-01-19,18000.0
2022-01-20,18000.0
2022-01-21,18000.0
2022-01-22,19000.0
2022-01-23,18000.0
2022-01-24,20000.0
2022-01-25,20000.0
2022-01-26,20000.0
2022-01-27,20000.0
2022-01-28,20000.0
2022-01-29,20000.0
2022-01-30,20000.0
2022-01-31,20000.0
2022-02-01,20000.0
2022-02-02,20000.0
2022-02-03,20000.0
2022-02-04,20000.0
2022-02-05,20000.0
2022-02-06,20000.0
2022-02-07,20000.0
2022-02-08,25000.0
2022-02-09,25000.0
2022-02-10,25000.0
2022-02-11,25000.0
2022-02-12,27500.0
2022-02-13,30000.0
2022-02-14,30000.0
2022-02-15,30000.0
2022-02-16,30000.0
2022-02-17,30000.0
2022-02-18,30000.0
2022-02-19,30000.0
2022-02-20,30000.0
2022-02-21,30000.0
2022-02-22,30000.0
2022-02-23,30000.0
2022-02-24,30000.0
2022-02-25,30000.0
2022-02-26,30000.0
2022-02-27,30000.0
2022-02-28,30000.0
2022-03-01,35000.0
2022-03-02,35000.0
2022-03-03,35000.0
2022-03-04,35000.0
2022-03-05,40000.0
2022-03-06,40000.0
2022-03-07,45000.0
2022-03-08,45000.0
2022-03-09,45000.0
2022-03-10,45000.0
2022-03-11,45000.0
2022-03-12,40000.0
2022-03-13,40000.0
2022-03-14,45000.0
2022-03-15,40000.0
2022-03-16,40000.0
2022-03-17,40000.0
2022-03-18,40000.0
2022-03-19,35000.0
2022-03-20,36500.0
2022-03-21,33000.0
2022-03-22,33000.0
2022-03-23,33000.0
2022-03-24,31000.0
2022-03-25,28000.0
2022-03-26,32000.0
2022-03-27,31500.0
2022-03-28,28000.0
2022-03-29,24000.0
2022-03-30,24000.0
2022-03-31,24000.0
2022-04-01,28000.0
2022-04-02,28000.0
2022-04-03,28000.0
2022-04-04,26000.0
2022-04-05,26000.0
2022-04-06,26000.0
2022-04-07,32000.0
2022-04-08,32000.0
2022-04-09,25000.0
2022-04-10,24000.0
2022-04-11,28000.0
2022-04-12,28000.0
2022-04-13,15000.0
2022-04-14,15000.0
2022-04-15,26000.0
2022-04-16,26000.0
2022-04-17,26000.0
2022-04-18,15000.0
2022-04-19,15000.0
2022-04-20,15000.0
2022-04-21,16000.0
2022-04-22,16000.0
2022-04-23,17000.0
2022-04-24,16000.0
2022-04-25,18000.0
2022-04-26,37000.0
2022-04-27,37000.0
2022-04-28,37000.0
2022-04-29,16000.0
2022-04-30,16000.0
2022-05-01,16000.0
2022-05-02,16000.0
2022-05-03,16000.0
2022-05-04,17000.0
2022-05-05,17000.0
2022-05-06,18000.0
2022-05-07,22500.0
2022-05-08,27000.0
2022-05-09,16000.0
2022-05-10,16000.0
2022-05-11,16000.0
2022-05-12,17000.0
2022-05-13,17000.0
2022-05-14,27000.0
2022-05-15,27000.0
2022-05-16,28500.0
2022-05-17,27000.0
2022-05-18,30000.0
2022-05-19,30000.0
2022-05-20,30000.0
2022-05-21,30000.0
2022-05-22,30000.0
2022-05-23,30000.0
2022-05-24,30000.0
2022-05-25,27000.0
2022-05-26,30000.0
2022-05-27,40000.0
2022-05-28,42500.0
2022-05-29,45000.0
2022-05-30,45000.0
2022-05-31,45000.0
2022-06-01,45000.0
2022-06-02,45000.0
2022-06-03,45000.0
2022-06-04,50000.0
2022-06-05,50000.0
2022-06-06,50000.0
2022-06-07,50000.0
2022-06-08,55000.0
2022-06-09,60000.0
2022-06-10,60000.0
2022-06-11,60000.0
2022-06-12,60000.0
2022-06-13,60000.0
2022-06-14,65000.0
2022-06-15,65000.0
2022-06-16,65000.0
2022-06-17,65000.0
2022-06-18,65000.0
2022-06-19,65000.0
2022-06-20,65000.0
2022-06-21,65000.0
2022-06-22,65000.0
2022-06-23,65000.0
2022-06-24,65000.0
2022-06-25,65000.0
2022-06-26,65000.0
2022-06-27,65000.0
2022-06-28,65000.0
2022-06-29,65000.0
2022-06-30,65000.0
2022-07-01,65000.0
2022-07-02,65000.0
2022-07-03,70000.0
2022-07-04,75000.0
2022-07-05,75000.0
2022-07-06,85000.0
2022-07-07,80000.0
2022-07-08,80000.0
2022-07-09,70000.0
2022-07-10,72500.0
2022-07-11,80000.0
2022-07-12,80000.0
2022-07-13,80000.0
2022-07-14,80000.0
2022-07-15,75000.0
2022-07-16,70000.0
2022-07-17,72500.0
2022-07-18,65000.0
2022-07-19,55000.0
2022-07-20,65000.0
2022-07-21,70000.0
2022-07-22,70000.0
2022-07-23,60000.0
2022-07-24,60000.0
2022-07-25,60000.0
2022-07-26,60000.0
2022-07-27,60000.0
2022-07-28,60000.0
2022-07-29,60000.0
2022-07-30,60000.0
2022-07-31,60000.0
2022-08-01,55000.0
2022-08-02,55000.0
2022-08-03,55000.0
2022-08-04,55000.0
2022-08-05,55000.0
2022-08-06,55000.0
2022-08-07,55000.0
2022-08-08,55000.0
2022-08-09,55000.0
2022-08-10,55000.0
2022-08-11,55000.0
2022-08-12,55000.0
2022-08-13,55000.0
2022-08-14,55000.0
2022-08-15,55000.0
2022-08-16,55000.0
2022-08-17,55000.0
2022-08-18,55000.0
2022-08-19,55000.0
2022-08-20,55000.0
2022-08-21,55000.0
2022-08-22,55000.0
2022-08-23,55000.0
2022-08-24,55000.0
2022-08-25,55000.0
2022-08-26,45000.0
2022-08-27,55000.0
2022-08-28,55000.0
2022-08-29,45000.0
2022-08-30,45000.0
2022-08-31,45000.0
2022-09-01,55000.0
2022-09-02,55000.0
2022-09-03,56500.0
2022-09-04,56500.0
2022-09-05,60000.0
2022-09-06,70000.0
2022-09-07,70000.0
2022-09-08,70000.0
2022-09-09,67000.0
2022-09-10,57000.0
2022-09-11,57000.0
2022-09-12,62000.0
2022-09-13,62000.0
2022-09-14,62000.0
2022-09-15,58000.0
2022-09-16,52000.0
2022-09-17,57000.0
2022-09-18,57000.0
2022-09-19,55000.0
2022-09-20,52000.0
2022-09-21,57000.0
2022-09-22,57000.0
2022-09-23,50000.0
