tanggal,harga
2021-09-27,10000.0
2021-09-28,10000.0
2021-09-29,10000.0
2021-09-30,10000.0
2021-10-01,10000.0
2021-10-02,10000.0
2021-10-03,10000.0
2021-10-04,10000.0
2021-10-05,10000.0
2021-10-06,10000.0
2021-10-07,10000.0
2021-10-08,10000.0
2021-10-09,10000.0
2021-10-10,10000.0
2021-10-11,10000.0
2021-10-12,10000.0
2021-10-13,10000.0
2021-10-14,10000.0
2021-10-15,10000.0
2021-10-16,10000.0
2021-10-17,10000.0
2021-10-18,10000.0
2021-10-19,10000.0
2021-10-20,10000.0
2021-10-21,10000.0
2021-10-22,10000.0
2021-10-23,10000.0
2021-10-24,10000.0
2021-10-25,10000.0
2021-10-26,10000.0
2021-10-27,10000.0
2021-10-28,10000.0
2021-10-29,10000.0
2021-10-30,10000.0
2021-11-01,10000.0
2021-11-02,8000.0
2021-11-03,8000.0
2021-11-04,8000.0
2021-11-05,8000.0
2021-11-06,8000.0
2021-11-07,8000.0
2021-11-08,8000.0
2021-11-09,8000.0
2021-11-10,8000.0
2021-11-11,8000.0
2021-11-12,8000.0
2021-11-13,8000.0
2021-11-14,8000.0
2021-11-15,8000.0
2021-11-16,8000.0
2021-11-17,8000.0
2021-11-18,8000.0
2021-11-19,8000.0
2021-11-20,8000.0
2021-11-21,8000.0
2021-11-22,8000.0
2021-11-23,8000.0
2021-11-24,8000.0
2021-11-25,8000.0
2021-11-26,8000.0
2021-11-27,8000.0
2021-11-28,8000.0
2021-11-29,8000.0
2021-11-30,8000.0
2021-12-01,8000.0
2021-12-02,8000.0
2021-12-03,8000.0
2021-12-04,8000.0
2021-12-05,8000.0
2021-12-06,8000.0
2021-12-07,8000.0
2021-12-08,8000.0
2021-12-09,8000.0
2021-12-10,8000.0
2021-12-11,8000.0
2021-12-12,8000.0
2021-12-13,8000.0
2021-12-14,8000.0
2021-12-15,8000.0
2021-12-16,8000.0
2021-12-17,8000.0
2021-12-18,8000.0
2021-12-19,8000.0
2021-12-20,8000.0
2021-12-21,8000.0
2021-12-22,8000.0
2021-12-23,8000.0
2021-12-24,8000.0
2021-12-25,8000.0
2021-12-26,8500.0
2021-12-27,9000.0
2021-12-28,9000.0
2021-12-29,9500.0
2021-12-30,9500.0
2022-01-01,9000.0
2022-01-02,9000.0
2022-01-03,9000.0
2022-01-04,9000.0
2022-01-05,9000.0
2022-01-06,9000.0
2022-01-07,9000.0
2022-01-08,9000.0
2022-01-09,9000.0
2022-01-10,9000.0
2022-01-11,9000.0
2022-01-12,9000.0
2022-01-13,9000.0
2022-01-14,9000.0
2022-01-15,9000.0
2022-01-16,9000.0
2022-01-17,9000.0
2022-01-18,9000.0
2022-01-19,9000.0
2022-01-20,9000.0
2022-01-21,9000.0
2022-01-22,9000.0
2022-01-23,9000.0
2022-01-24,9000.0
2022-01-25,9000.0
2022-01-26,9000.0
2022-01-27,9000.0
2022-01-28,9000.0
2022-01-29,9000.0
2022-01-30,9000.0
2022-02-01,9000.0
2022-02-02,9000.0
2022-02-03,9000.0
2022-02-04,9000.0
2022-02-05,9000.0
2022-02-06,9000.0
2022-02-07,9000.0
2022-02-08,9000.0
2022-02-09,9000.0
2022-02-10,9000.0
2022-02-11,9000.0
2022-02-12,9000.0
2022-02-13,9000.0
2022-02-14,9000.0
2022-02-15,9000.0
2022-02-16,9000.0
2022-02-17,9000.0
2022-02-18,10000.0
2022-02-19,9500.0
2022-02-20,10000.0
2022-02-21,10000.0
2022-02-22,10000.0
2022-02-23,10000.0
2022-02-24,10000.0
2022-02-25,10000.0
2022-02-26,10000.0
2022-02-27,10000.0
2022-02-28,10000.0
2022-03-01,10000.0
2022-03-02,10000.0
2022-03-01,10000.0
2022-03-02,10000.0
2022-03-03,10000.0
2022-03-04,10000.0
2022-03-05,10000.0
2022-03-06,10000.0
2022-03-07,10000.0
2022-03-08,10000.0
2022-03-09,10000.0
2022-03-10,10000.0
2022-03-11,10000.0
2022-03-12,10000.0
2022-03-13,10000.0
2022-03-14,10000.0
2022-03-15,10000.0
2022-03-16,10000.0
2022-03-17,10000.0
2022-03-18,10000.0
2022-03-19,10000.0
2022-03-20,10000.0
2022-03-21,10000.0
2022-03-22,10000.0
2022-03-23,10000.0
2022-03-24,10000.0
2022-03-25,10000.0
2022-03-26,10000.0
2022-03-27,10000.0
2022-03-28,10000.0
2022-03-29,10000.0
2022-03-30,10000.0
2022-04-01,10000.0
2022-04-02,10000.0
2022-04-03,10000.0
2022-04-04,9500.0
2022-04-05,9500.0
2022-04-06,9500.0
2022-04-07,10000.0
2022-04-08,10000.0
2022-04-09,10000.0
2022-04-10,10000.0
2022-04-11,10000.0
2022-04-12,10000.0
2022-04-13,10000.0
2022-04-14,10000.0
2022-04-15,10000.0
2022-04-16,10000.0
2022-04-17,10000.0
2022-04-18,10000.0
2022-04-19,10000.0
2022-04-20,10000.0
2022-04-21,10000.0
2022-04-22,10000.0
2022-04-23,10000.0
2022-04-24,10000.0
2022-04-25,10000.0
2022-04-26,10000.0
2022-04-27,10000.0
2022-04-28,10000.0
2022-04-29,10000.0
2022-04-30,10000.0
2022-05-01,10000.0
2022-05-02,10000.0
2022-05-03,10000.0
2022-05-04,10000.0
2022-05-05,10000.0
2022-05-06,10000.0
2022-05-07,10000.0
2022-05-08,10000.0
2022-05-09,10000.0
2022-05-10,10000.0
2022-05-11,10000.0
2022-05-12,10000.0
2022-05-13,10000.0
2022-05-14,10000.0
2022-05-15,10000.0
2022-05-16,10000.0
2022-05-17,10000.0
2022-05-18,10000.0
2022-05-19,10000.0
2022-05-20,10000.0
2022-05-21,10000.0
2022-05-22,10000.0
2022-05-23,10000.0
2022-05-24,10000.0
2022-05-25,10000.0
2022-05-26,10000.0
2022-05-27,10000.0
2022-05-28,10000.0
2022-05-29,10000.0
2022-05-30,10000.0
2022-06-01,10000.0
2022-06-02,10000.0
2022-06-03,10000.0
2022-06-04,10000.0
2022-06-05,10000.0
2022-06-06,10000.0
2022-06-07,10000.0
2022-06-08,10000.0
2022-06-09,10000.0
2022-06-10,10000.0
2022-06-11,10000.0
2022-06-12,10000.0
2022-06-13,10000.0
2022-06-14,10000.0
2022-06-15,10000.0
2022-06-16,10000.0
2022-06-17,10000.0
2022-06-18,10000.0
2022-06-19,10000.0
2022-06-20,10000.0
2022-06-21,10000.0
2022-06-22,10000.0
2022-06-23,10000.0
2022-06-24,10000.0
2022-06-25,10000.0
2022-06-26,10000.0
2022-06-27,10000.0
2022-06-28,10000.0
2022-06-29,10000.0
2022-06-30,10000.0
2022-07-01,10000.0
2022-07-02,10000.0
2022-07-03,10000.0
2022-07-04,10000.0
2022-07-05,10000.0
2022-07-06,10000.0
2022-07-07,10000.0
2022-07-08,10000.0
2022-07-09,10000.0
2022-07-10,10000.0
2022-07-11,10000.0
2022-07-12,10000.0
2022-07-13,10000.0
2022-07-14,10000.0
2022-07-15,10000.0
2022-07-16,10000.0
2022-07-17,10000.0
2022-07-18,10000.0
2022-07-19,10000.0
2022-07-20,11000.0
2022-07-21,11000.0
2022-07-22,11000.0
2022-07-23,11000.0
2022-07-24,11000.0
2022-07-25,11000.0
2022-07-26,11000.0
2022-07-27,11000.0
2022-07-28,11000.0
2022-07-29,11000.0
2022-07-30,11000.0
2022-08-01,11000.0
2022-08-02,11000.0
2022-08-03,11000.0
2022-08-04,11000.0
2022-08-05,11000.0
2022-08-06,11000.0
2022-08-07,11000.0
2022-08-08,11000.0
2022-08-09,11000.0
2022-08-10,11000.0
2022-08-11,11000.0
2022-08-12,11000.0
2022-08-13,11000.0
2022-08-14,11000.0
2022-08-15,11000.0
2022-08-16,11000.0
2022-08-17,11000.0
2022-08-18,11000.0
2022-08-19,11000.0
2022-08-20,11000.0
2022-08-21,11000.0
2022-08-22,11000.0
2022-08-23,11000.0
2022-08-24,11000.0
2022-08-25,11000.0
2022-08-26,11000.0
2022-08-27,11000.0
2022-08-28,11000.0
2022-08-29,11000.0
2022-08-30,11000.0
2022-09-01,11000.0
2022-09-02,11000.0
2022-09-03,11000.0
2022-09-04,11000.0
2022-09-05,11000.0
2022-09-06,11000.0
2022-09-07,11000.0
2022-09-08,11000.0
2022-09-09,11000.0
2022-09-10,11000.0
2022-09-11,11000.0
2022-09-12,11000.0
2022-09-13,11000.0
2022-09-14,11000.0
2022-09-15,11000.0
2022-09-16,11000.0
2022-09-17,11000.0
2022-09-18,11000.0
2022-09-19,11000.0
2022-09-20,11000.0
2022-09-21,11000.0
2022-09-22,11000.0
2022-09-23,11000.0
2022-09-24,11000.0
2022-09-25,11000.0
2022-09-26,11000.0
2022-09-27,11000.0
2022-09-28,11000.0
2022-09-29,11000.0
2022-09-30,11000.0
2022-10-01,11000.0
2022-10-02,10500.0
2022-10-03,10000.0
2022-10-04,10000.0
2022-10-05,10000.0
2022-10-06,10000.0
2022-10-07,10000.0
2022-10-08,10000.0
2022-10-09,10000.0
2022-10-10,10000.0
2022-10-11,10000.0
2022-10-12,10000.0
2022-10-13,10000.0
2022-10-14,10000.0
2022-10-15,10000.0
2022-10-16,10000.0
2022-10-17,10000.0
2022-10-18,10000.0
2022-10-19,10000.0
2022-10-20,10000.0
2022-10-21,10000.0
2022-10-22,10000.0
2022-10-23,10000.0
2022-10-24,10000.0
2022-10-25,10000.0
2022-10-26,10000.0
2022-10-27,10000.0
2022-10-28,10000.0
2022-10-29,10000.0
2022-10-30,10000.0
2022-11-01,10000.0
2022-11-02,10000.0
2022-11-03,10000.0
2022-11-04,10000.0
2022-11-05,10000.0
2022-11-06,10000.0
2022-11-07,10000.0
2022-11-08,10000.0
2022-11-09,10000.0
2022-11-10,10000.0
2022-11-11,10000.0
2022-11-12,10000.0
2022-11-13,10000.0
2022-11-14,10000.0
2022-11-15,10000.0
2022-11-16,10000.0
2022-11-17,10000.0
2022-11-18,10000.0
2022-11-19,10000.0
2022-11-20,10000.0
2022-11-21,10000.0
2022-11-22,10000.0
2022-11-23,10000.0
2022-11-24,10000.0
2022-11-25,10000.0
2022-11-26,10000.0
2022-11-27,10000.0
2022-11-28,10000.0
2022-11-29,10000.0
2022-11-30,10000.0
2022-12-01,10000.0
2022-12-02,10000.0
2022-12-03,10000.0
2022-12-04,10000.0
2022-12-05,10000.0
2022-12-06,10000.0
2022-12-07,10000.0
2022-12-08,10000.0
2022-12-09,10000.0
2022-12-10,10000.0
2022-12-11,10000.0
2022-12-12,10000.0
2022-12-13,10000.0
2022-12-14,10000.0
2022-12-15,10000.0
2022-12-16,10000.0
2022-12-17,10000.0
2022-12-18,10000.0
2022-12-19,10000.0
2022-12-20,10000.0
2022-12-21,10000.0
2022-12-22,10000.0
2022-12-23,12000.0
2022-12-24,12000.0
2022-12-25,12000.0
2022-12-26,12000.0
2022-12-27,12000.0
2022-12-28,12000.0
2022-12-29,12000.0
2022-12-30,12000.0
2023-01-01,12000.0
2023-01-02,12000.0
2023-01-03,12000.0
2023-01-04,12000.0
2023-01-05,12000.0
2023-01-06,12000.0
2023-01-07,12000.0
2023-01-08,12000.0
2023-01-09,12000.0
2023-01-10,12000.0
2023-01-11,12000.0
2023-01-12,12000.0
2023-01-13,12000.0
2023-01-14,12000.0
2023-01-15,12000.0
2023-01-16,12000.0
2023-01-17,12000.0
2023-01-18,12000.0
2023-01-19,14000.0
2023-01-20,14000.0
2023-01-21,14000.0
2023-01-22,14000.0
2023-01-23,14000.0
2023-01-24,14000.0
2023-01-25,14000.0
2023-01-26,14000.0
2023-01-27,14000.0
2023-01-28,14000.0
2023-01-29,14000.0
2023-01-30,14000.0
2023-02-01,14000.0
2023-02-02,14000.0
2023-02-03,14000.0
2023-02-04,14000.0
2023-02-05,14000.0
2023-02-06,14000.0
2023-02-07,14000.0
2023-02-08,14000.0
2023-02-09,14000.0
2023-02-10,14000.0
2023-02-11,14000.0
2023-02-12,14000.0
2023-02-13,14000.0
2023-02-14,14000.0
2023-02-15,14000.0
2023-02-16,14000.0
2023-02-17,14000.0
2023-02-18,14000.0
2023-02-19,14000.0
2023-02-20,14000.0
2023-02-21,14000.0
2023-02-22,14000.0
2023-02-23,14000.0
2023-02-24,14000.0
2023-02-25,14000.0
2023-02-26,14000.0
2023-02-27,14000.0
2023-02-28,14000.0
2023-03-01,14000.0
2023-03-02,14000.0
2023-03-01,14000.0
2023-03-02,14000.0
2023-03-03,14000.0
2023-03-04,14000.0
2023-03-05,14000.0
2023-03-06,14000.0
2023-03-07,14000.0
2023-03-08,14000.0
2023-03-09,14000.0
2023-03-10,14000.0
2023-03-11,14000.0
2023-03-12,14000.0
2023-03-13,14000.0
2023-03-14,14000.0
2023-03-15,14000.0
2023-03-16,14000.0
2023-03-17,14000.0
2023-03-18,14000.0
2023-03-19,14000.0
2023-03-20,14000.0
2023-03-21,14000.0
2023-03-22,14000.0
2023-03-23,14000.0
2023-03-24,14000.0
2023-03-25,14000.0
2023-03-26,14000.0
2023-03-27,14000.0
2023-03-28,14000.0
2023-03-29,14000.0
2023-03-30,14000.0
2023-04-01,14000.0
2023-04-02,14000.0
2023-04-03,14000.0
2023-04-04,14000.0
2023-04-05,14000.0
2023-04-06,14000.0
2023-04-07,14000.0
2023-04-08,14000.0
2023-04-09,14000.0
2023-04-10,14000.0
2023-04-11,14000.0
2023-04-12,14000.0
2023-04-13,14000.0
2023-04-14,14000.0
2023-04-15,14000.0
2023-04-16,14000.0
2023-04-17,14000.0
2023-04-18,14000.0
2023-04-19,14000.0
2023-04-20,14000.0
2023-04-21,14000.0
2023-04-22,14000.0
2023-04-23,14000.0
2023-04-24,14000.0
2023-04-25,14000.0
2023-04-26,14000.0
2023-04-27,14000.0
2023-04-28,14000.0
2023-04-29,14000.0
2023-04-30,14000.0
2023-05-01,14000.0
2023-05-02,14000.0
2023-05-03,14000.0
2023-05-04,14000.0
2023-05-05,14000.0
2023-05-06,14000.0
2023-05-07,14000.0
2023-05-08,14000.0
2023-05-09,14000.0
2023-05-10,14000.0
2023-05-11,14000.0
2023-05-12,14000.0
2023-05-13,14000.0
2023-05-14,14000.0
2023-05-15,14000.0
2023-05-16,14000.0
2023-05-17,14000.0
2023-05-18,14000.0
2023-05-19,14000.0
2023-05-20,14000.0
2023-05-21,14000.0
2023-05-22,14000.0
2023-05-23,14000.0
2023-05-24,14000.0
2023-05-25,14000.0
2023-05-26,14000.0
2023-05-27,14000.0
2023-05-28,14000.0
2023-05-29,14000.0
2023-05-30,14000.0
2023-06-01,14000.0
2023-06-02,14000.0
2023-06-03,14000.0
2023-06-04,14000.0
2023-06-05,14000.0
2023-06-06,14000.0
2023-06-07,14000.0
2023-06-08,13000.0
2023-06-09,13000.0
2023-06-10,13000.0
2023-06-11,13000.0
2023-06-12,12000.0
2023-06-13,11000.0
2023-06-14,11000.0
2023-06-15,11000.0
2023-06-16,11000.0
2023-06-17,11000.0
2023-06-18,11000.0
2023-06-19,11000.0
2023-06-20,11000.0
2023-06-21,11000.0
2023-06-22,11000.0
2023-06-23,11000.0
2023-06-24,11000.0
2023-06-25,11000.0
2023-06-26,11000.0
2023-06-27,11000.0
2023-06-28,11000.0
2023-06-29,11000.0
2023-06-30,11000.0
2023-07-01,11000.0
2023-07-02,11000.0
2023-07-03,11000.0
2023-07-04,11000.0
2023-07-05,11000.0
2023-07-06,11000.0
2023-07-07,11000.0
2023-07-08,11000.0
2023-07-09,11000.0
2023-07-10,11000.0
2023-07-11,11000.0
2023-07-12,11000.0
2023-07-13,11000.0
2023-07-14,11000.0
2023-07-15,11000.0
2023-07-16,11000.0
2023-07-17,11000.0
2023-07-18,11000.0
2023-07-19,11000.0
2023-07-20,11000.0
2023-07-21,11000.0
2023-07-22,11000.0
2023-07-23,11000.0
2023-07-24,12000.0
2023-07-25,12000.0
2023-07-26,12000.0
2023-07-27,12000.0
2023-07-28,12000.0
2023-07-29,12000.0
2023-07-30,12000.0
2023-08-01,12000.0
2023-08-02,12000.0
2023-08-03,12000.0
2023-08-04,12000.0
2023-08-05,12000.0
2023-08-06,12000.0
2023-08-07,12000.0
2023-08-08,12000.0
2023-08-09,12000.0
2023-08-10,12000.0
2023-08-11,12000.0
2023-08-12,12000.0
2023-08-13,12000.0
2023-08-14,12000.0
2023-08-15,12000.0
2023-08-16,12000.0
2023-08-17,12000.0
2023-08-18,12000.0
2023-08-19,12000.0
2023-08-20,12000.0
2023-08-21,12000.0
2023-08-22,12000.0
2023-08-23,12000.0
2023-08-24,12000.0
2023-08-25,12000.0
2023-08-26,12000.0
2023-08-27,12000.0
2023-08-28,12000.0
2023-08-29,12000.0
2023-08-30,12000.0
2023-09-01,12000.0
2023-09-02,12000.0
2023-09-03,12000.0
2023-09-04,12000.0
2023-09-05,12000.0
2023-09-06,12000.0
2023-09-07,12000.0
2023-09-08,12000.0
2023-09-09,12000.0
2023-09-10,12000.0
2023-09-11,11000.0
2023-09-12,11000.0
2023-09-13,11000.0
2023-09-14,11000.0
2023-09-15,11000.0
2023-09-16,11000.0
2023-09-17,11000.0
2023-09-18,11000.0
2023-09-19,11000.0
2023-09-20,11000.0
2023-09-21,11000.0
2023-09-22,11000.0
2023-09-23,11000.0
2023-09-24,11000.0
2023-09-25,11000.0
2023-09-26,11000.0
2023-09-27,11000.0
2023-09-28,11000.0
2023-09-29,11000.0
2023-09-30,11000.0
2023-10-01,11000.0
2023-10-02,11000.0
2023-10-03,11000.0
2023-10-04,11000.0
2023-10-05,11000.0
2023-10-06,11000.0
2023-10-07,11000.0
2023-10-08,11000.0
2023-10-09,11000.0
2023-10-10,11000.0
2023-10-11,11000.0
2023-10-12,11000.0
2023-10-13,11000.0
2023-10-14,11000.0
2023-10-15,11000.0
2023-10-16,11000.0
2023-10-17,11000.0
2023-10-18,11000.0
2023-10-19,11000.0
2023-10-20,11000.0
2023-10-21,11000.0
2023-10-22,11000.0
2023-10-23,11000.0
2023-10-24,11000.0
2023-10-25,11000.0
