tanggal,harga
2021-08-21,15000.0
2021-08-22,15000.0
2021-08-23,13000.0
2021-08-24,15000.0
2021-08-25,15000.0
2021-08-26,15000.0
2021-08-27,15000.0
2021-08-28,15000.0
2021-08-29,15000.0
2021-08-30,15000.0
2021-08-31,15000.0
2021-09-01,15000.0
2021-09-02,15000.0
2021-09-03,15000.0
2021-09-04,15000.0
2021-09-05,15000.0
2021-09-06,15000.0
2021-09-07,15000.0
2021-09-08,15000.0
2021-09-09,15000.0
2021-09-10,15000.0
2021-09-11,15000.0
2021-09-12,15000.0
2021-09-13,15000.0
2021-09-14,15000.0
2021-09-15,15000.0
2021-09-16,15000.0
2021-09-17,15000.0
2021-09-18,15000.0
2021-09-19,15000.0
2021-09-20,15000.0
2021-09-21,15000.0
2021-09-22,14000.0
2021-09-23,14000.0
2021-09-24,14000.0
2021-09-25,14000.0
2021-09-26,14000.0
2021-09-27,14000.0
2021-09-28,14000.0
2021-09-29,14000.0
2021-09-30,14000.0
2021-10-01,14000.0
2021-10-02,14000.0
2021-10-03,14000.0
2021-10-04,14000.0
2021-10-05,14000.0
2021-10-06,14000.0
2021-10-07,14000.0
2021-10-08,14000.0
2021-10-09,14000.0
2021-10-10,14000.0
2021-10-11,14000.0
2021-10-12,14000.0
2021-10-13,14000.0
2021-10-14,14000.0
2021-10-15,14000.0
2021-10-16,14000.0
2021-10-17,14000.0
2021-10-18,15000.0
2021-10-19,15000.0
2021-10-20,15000.0
2021-10-21,15000.0
2021-10-22,15000.0
2021-10-23,15000.0
2021-10-24,15000.0
2021-10-25,15000.0
2021-10-26,15000.0
2021-10-27,15000.0
2021-10-28,15000.0
2021-10-29,15000.0
2021-10-30,15000.0
2021-10-31,15000.0
2021-11-01,15000.0
2021-11-02,15000.0
2021-11-03,15000.0
2021-11-04,14000.0
2021-11-05,14000.0
2021-11-06,14000.0
2021-11-07,14000.0
2021-11-08,14000.0
2021-11-09,14000.0
2021-11-10,14000.0
2021-11-11,14000.0
2021-11-12,12000.0
2021-11-13,12000.0
2021-11-14,12000.0
2021-11-15,12000.0
2021-11-16,12000.0
2021-11-17,12000.0
2021-11-18,12000.0
2021-11-19,12000.0
2021-11-20,12000.0
2021-11-21,12000.0
2021-11-22,12000.0
2021-11-23,12000.0
2021-11-24,12000.0
2021-11-25,12000.0
2021-11-26,12000.0
2021-11-27,12000.0
2021-11-28,12000.0
2021-11-29,12000.0
2021-11-30,12000.0
2021-12-01,12000.0
2021-12-02,12000.0
2021-12-03,12000.0
2021-12-04,12000.0
2021-12-05,12000.0
2021-12-06,12000.0
2021-12-07,12000.0
2021-12-08,12000.0
2021-12-09,12000.0
2021-12-10,12000.0
2021-12-11,12000.0
2021-12-12,13000.0
2021-12-13,14000.0
2021-12-14,14000.0
2021-12-15,14000.0
2021-12-16,14000.0
2021-12-17,14000.0
2021-12-18,14000.0
2021-12-19,14000.0
2021-12-20,14000.0
2021-12-21,14000.0
2021-12-22,14000.0
2021-12-23,14000.0
2021-12-24,14000.0
2021-12-25,14000.0
2021-12-26,14000.0
2021-12-27,14000.0
2021-12-28,14000.0
2021-12-29,14000.0
2021-12-30,14000.0
2021-12-31,14000.0
2022-01-01,14000.0
2022-01-02,14000.0
2022-01-03,14000.0
2022-01-04,14000.0
2022-01-05,14000.0
2022-01-06,14000.0
2022-01-07,14000.0
2022-01-08,14000.0
2022-01-09,14000.0
2022-01-10,14000.0
2022-01-11,14000.0
2022-01-12,14000.0
2022-01-13,14000.0
2022-01-14,14000.0
2022-01-15,14000.0
2022-01-16,14000.0
2022-01-17,14000.0
2022-01-18,14000.0
2022-01-19,14000.0
2022-01-20,14000.0
2022-01-21,14000.0
2022-01-22,14000.0
2022-01-23,14000.0
2022-01-24,14000.0
2022-01-25,14000.0
2022-01-26,14000.0
2022-01-27,14000.0
2022-01-28,14000.0
2022-01-29,14000.0
2022-01-30,14000.0
2022-01-31,14000.0
2022-02-01,14000.0
2022-02-02,16000.0
2022-02-03,16000.0
2022-02-04,16000.0
2022-02-05,16000.0
2022-02-06,16000.0
2022-02-07,16000.0
2022-02-08,16000.0
2022-02-09,16000.0
2022-02-10,16000.0
2022-02-11,16000.0
2022-02-12,16000.0
2022-02-13,16000.0
2022-02-14,16000.0
2022-02-15,16000.0
2022-02-16,16000.0
2022-02-17,16000.0
2022-02-18,16000.0
2022-02-19,16000.0
2022-02-20,16000.0
2022-02-21,16000.0
2022-02-22,16000.0
2022-02-23,16000.0
2022-02-24,16000.0
2022-02-25,16000.0
2022-02-26,16000.0
2022-02-27,16000.0
2022-02-28,16000.0
2022-03-01,16000.0
2022-03-02,16000.0
2022-03-03,16000.0
2022-03-04,16000.0
2022-03-05,16000.0
2022-03-06,16000.0
2022-03-07,16000.0
2022-03-08,16000.0
2022-03-09,16000.0
2022-03-10,16000.0
2022-03-11,16000.0
2022-03-12,16000.0
2022-03-13,16000.0
2022-03-14,16000.0
2022-03-15,16000.0
2022-03-16,16000.0
2022-03-17,16000.0
2022-03-18,16000.0
2022-03-19,16000.0
2022-03-20,16000.0
2022-03-21,16000.0
2022-03-22,16000.0
2022-03-23,16000.0
2022-03-24,16000.0
2022-03-25,15000.0
2022-03-26,15000.0
2022-03-27,15000.0
2022-03-28,15000.0
2022-03-29,15000.0
2022-03-30,15000.0
2022-03-31,15000.0
2022-04-01,15000.0
2022-04-02,15000.0
2022-04-03,15000.0
2022-04-04,15000.0
2022-04-05,15000.0
2022-04-06,15000.0
2022-04-07,15000.0
2022-04-08,15000.0
2022-04-09,15000.0
2022-04-10,15000.0
2022-04-11,15000.0
2022-04-12,15000.0
2022-04-13,15000.0
2022-04-14,15000.0
2022-04-15,15000.0
2022-04-16,15000.0
2022-04-17,15000.0
2022-04-18,15000.0
2022-04-19,15000.0
2022-04-20,15000.0
2022-04-21,15000.0
2022-04-22,15000.0
2022-04-23,15000.0
2022-04-24,15000.0
2022-04-25,15000.0
2022-04-26,15000.0
2022-04-27,15000.0
2022-04-28,15000.0
2022-04-29,15000.0
2022-04-30,15000.0
2022-05-01,15000.0
2022-05-02,15000.0
2022-05-03,15000.0
2022-05-04,15000.0
2022-05-05,17000.0
2022-05-06,17000.0
2022-05-07,17500.0
2022-05-08,18000.0
2022-05-09,17000.0
2022-05-10,17000.0
2022-05-11,18000.0
2022-05-12,18000.0
2022-05-13,18000.0
2022-05-14,18000.0
2022-05-15,18000.0
2022-05-16,18000.0
2022-05-17,18000.0
2022-05-18,18000.0
2022-05-19,18000.0
2022-05-20,18000.0
2022-05-21,18000.0
2022-05-22,18000.0
2022-05-23,18000.0
2022-05-24,18000.0
2022-05-25,18000.0
2022-05-26,18000.0
2022-05-27,18000.0
2022-05-28,18000.0
2022-05-29,18000.0
2022-05-30,18000.0
2022-05-31,18000.0
2022-06-01,18000.0
